OBJECTID;Name;Exposition;Hangneig;Woelbung;LS-Faktor;TWIndex;Pfad_Fluss;Pfad_Dorf
856;C0856;101,3099976;1,18422997;-14,53740025;12,98890018;-5,844089985;9689,660156;2793,449951
857;C0857;225;0,656958997;-56,27119827;2,473429918;-9,04613018;10392,7998;1661,219971
858;C0858;94,3986969;9,010660172;5,148280144;2,12658;-17,19980049;10532,5;1453,859985
859;C0859;76,60749817;5,00150013;-0,522412002;11,57909966;-7,515190125;10097;2057,780029
860;C0860;35,53770065;5,972720146;1,929710031;2,775099993;-14,35429955;10065,2002;1783,26001
861;C0861;294,4440002;2,804409981;-24,18950081;7,000510216;-9,624239922;11869,90039;1387,76001
862;C0862;210,9640045;1,354159951;-70,44069672;6,759130001;-9,096039772;11777,59961;1189,199951
863;C0863;345,9639893;5,72713995;-44,9095993;9,662590027;-0,995456994;11248,2002;659,184021
864;C0864;226,7359924;10,71850014;4,865680218;2,142940044;-16,70800018;11116,59961;836,2119751
865;C0865;79,38030243;7,519030094;1,925490022;2,826390028;-14,56750011;11402,2998;451,9859924
866;C0866;280,4079895;11,41849995;-1,172780037;3,565550089;-14,26169968;11673,2998;122,8850021
867;C0867;29,74489975;7,448560238;-28,06340027;8,479040146;-2,143320084;10488,5;121,8730011
868;C0868;234,7819977;9,576680183;-1,269250035;2,618330002;-16,07299995;10260,59961;354,9400024
869;C0869;0;1,85758996;-52,89089966;5,873260021;-3,366729975;10565,90039;291,1589966
870;C0870;65,55599976;2,804409981;-26,30660057;2,378910065;-7,98871994;11839,5;2265,149902
871;C0871;35,53770065;1,997339964;-40,88249969;9,798890114;-8,054909706;11014;1622,380005
872;C0872;71,56500244;0,734493971;-10,92459965;3,375910044;-6,817850113;11419,90039;74,21289825
873;C0873;145,3049927;3,667649984;-13,76980019;3,013479948;-8,288889885;10760;1602,160034
874;C0874;309,8059998;3,623490095;-1,224099994;2,665940046;-14,90979958;10689,90039;1530,73999
875;C0875;251,5650024;1,46875;-9,571940422;10,45390034;-1,458019972;11169,5;1284,790039
876;C0876;29,05459976;9,478460312;-31,04459953;2,031379938;-17,31089973;10752,7998;2163,26001
877;C0877;196,9279938;5,566810131;-10,52820015;3,171920061;-12,86120033;10833,40039;2029,099976
878;C0878;336,8009949;1,768429995;-3,124079943;2,343199968;-7,961190224;10958;1852,300049
879;C0879;347,0050049;3,095989943;-48,18470001;8,16753006;-9,309740067;11343,40039;2335,060059
880;C0880;301,6080017;7,0553298;-43,88690186;8,235280037;-9,537039757;11259,40039;2230,800049
881;C0881;120,0690002;5,086190224;-9,919019699;6,577040195;-10,34259987;11425,59961;2261,320068
882;C0882;272,7260132;4,871640205;-47,45280075;2,71201992;-7,812079906;11912;978,9650269
883;C0883;195,2550049;2,646519899;1,799460053;9,143159866;-1,153749943;12173,7998;903,6820068
884;C0884;251,5650024;3,667649984;-7,94066;8,902600288;-0,071996197;12278,90039;859,6740112
885;C0885;315;0,985383987;-18,15699959;8,778459549;-1,357270002;11949;1173,400024
886;C0886;267,7090149;5,791840076;-3,282870054;7,830570221;-1,969310045;12228,59961;981,8770142
887;C0887;234,4620056;3,989840031;-5,359809875;2,869250059;-7,801599979;11797,7998;1238,209961
888;C0888;344,7449951;5,28178978;-1,501139998;8,105680466;-10,18780041;11509,09961;286,7449951
889;C0889;315;3,935719967;-4,277540207;2,948139906;-7,276450157;10560,90039;2570,379883
890;C0890;231,8430023;8,214509964;-0,623252988;2,433749914;-15,01620007;10604,2998;2400,709961
891;C0891;320,7109985;6,573649883;-3,480479956;2,931699991;-7,972489834;7289,879883;5743,549805
892;C0892;348,6900024;3,54866004;-6,680429935;11,40680027;-0,047743201;7152,009766;5949,859863
893;C0893;67,24900055;7,760399818;2,348289967;2,573999882;-15,0085001;776,7890015;11699,59961
894;C0894;71,56500244;1,46875;-10,04529953;12,62209988;0,458451986;669,7089844;11606,2002
895;C0895;95,71060181;4,658480167;2,323689938;2,91388011;-13,99820042;1112,790039;12384,09961
896;C0896;53,13010025;2,321530104;-42,27199936;2,315320015;-9,106169701;1083,27002;13464,90039
897;C0897;338,1990051;7,462709904;0,637795985;3,463180065;-6,927680016;361,131012;14933,2998
898;C0898;45;2,626110077;13,89459991;15,80200005;-5,208920002;876,4160156;14418,09961
899;C0899;130,9140015;4,600719929;-53,78139877;12,93249989;-6,962460041;946,9180298;14314,5
900;C0900;127,2350006;7,254730225;3,071079969;3,081890106;-14,07059956;985,7670288;14248,5
901;C0901;312,6140137;7,841370106;3,592669964;2,250720024;-16,04980087;1028,680054;14205,59961
902;C0902;104,0360031;1,914720058;-2,339989901;3,170419931;-6,460080147;1156,079956;13986,90039
903;C0903;293,1990051;3,533499956;1,73853004;2,22758007;-9,254240036;1071,180054;14079,40039
904;C0904;135;0,656958997;-7,530379772;3,901720047;-6,482759953;1448,660034;13270,90039
905;C0905;225;4,262539864;-1,737840056;5,901329994;-11,39869976;1554,339966;13555,09961
906;C0906;123,6900024;5,012159824;-4,816989899;6,973959923;-10,39780045;1213;13849,59961
907;C0907;153,4349976;1,038669944;0,065749899;1,798650026;-11,58969975;1821,280029;12505,2998
908;C0908;29,05459976;2,390079975;-48,52560043;4,128880024;-5,246729851;2040,219971;12116,09961
909;C0909;348,6900024;1,18422997;-45,32130051;14,99629974;0,095065102;2211,75;11944,40039
910;C0910;345,9639893;1,914720058;-3,821170092;11,69040012;0,096238703;2383,330078;11772,7998
911;C0911;0;1,393409967;-43,13240051;2,263740063;-8,83382988;2518,98999;11517,59961
912;C0912;66,80139923;1,768429995;-3,966039896;12,49339962;-6,021130085;2641,5;11295,40039
913;C0913;290,5559998;3,962869883;-8,360440254;4,879149914;-11,77110004;2671,48999;11282,2002
914;C0914;90;8,757800102;3,567749977;2,385710001;-16,62059975;2645,379883;11168,7002
915;C0915;159,2279968;7,166820049;-19,26650047;2,277129889;-16,31399918;2735,26001;10911,90039
916;C0916;231,3399963;2,971970081;-5,367410183;3,052400112;-7,622910023;2860,75;10888,2002
917;C0917;309,5599976;6,896090031;2,283740044;4,842850208;-12,38169956;3059,51001;10633
918;C0918;8,13010025;1,642019987;-71,98419952;3,264369965;-6,550290108;2960,709961;10587,40039
919;C0919;251,5650024;0,734493971;-31,94400024;15,26609993;0,827628016;3060,719971;10392,7002
920;C0920;212,470993;3,025749922;-70,46240234;1,565140009;-11,48089981;3194,139893;10107,2002
921;C0921;329,0360107;5,401599884;-51,65890121;13,77210045;-5,891860008;3572,169922;9672,910156
922;C0922;5,194429874;2,563910007;-4,243740082;3,466989994;-13,13899994;3609,600098;9160,209961
923;C0923;150,5240021;6,113460064;-5,314670086;2,319930077;-16,13800049;2924,189941;9849,480469
924;C0924;140,1940002;7,218229771;-4,445469856;2,882289886;-15,42720032;2818,790039;9796,759766
925;C0925;320,7109985;3,297679901;-10,59090042;6,540289879;-9,608849525;2959,189941;9763,700195
926;C0926;115,2009964;8,661700249;-16,42919922;4,665480137;-12,69559956;1778,160034;11524,7998
927;C0927;129,8059998;7,218229771;-8,246769905;3,471560001;-13,47949982;1391,01001;12353,2998
928;C0928;142,125;2,646519899;-48,2276001;0;6,35848999;1518,469971;12418,7002
929;C0929;300,256012;6,426790237;-3,585570097;2,288899899;-16,28700066;91,228302;13748,09961
930;C0930;270;0,464549989;-2,278680086;3,217040062;-6,355309963;116,1259995;13567,40039
931;C0931;333,4349976;3,113300085;1,038660049;3,223779917;-13,61540031;159,0930023;13459
932;C0932;317,2030029;8,484589577;5,57035017;1,944810033;-17,47640038;343,5239868;13180,7998
933;C0933;323,1300049;2,321530104;3,072860003;3,527070045;-6,611529827;348,4419861;13018,7002
934;C0934;266,6340027;3,949320078;4,25496006;5,868559837;-10,91310024;346,4819946;12812,7002
935;C0935;-1;0;2,59604001;3,167809963;-6,899189949;171,6109924;12685,90039
936;C0936;281,3099976;1,18422997;1,045420051;5,425690174;-10,14449978;194,5879974;12474,09961
937;C0937;288,4349976;2,202519894;-1,436959982;4,207039833;-12,76319981;303,3930054;12514,2002
938;C0938;300,9639893;1,354159951;2,460249901;2,055759907;-15,38689995;171,6340027;12739,09961
939;C0939;250,201004;6,14812994;-8,398889542;4,963009834;-12,4993;255,5659943;12076,90039
940;C0940;270;0,929039001;-4,254749775;1,700420022;-10,03670025;60,66529846;12184,09961
941;C0941;26,56509972;1,038669944;11,05220032;3,050359964;-7,067689896;30,34910011;12439,40039
942;C0942;30,96380043;1,354159951;-8,669540405;3,117860079;-6,584859848;116,1380005;11544,90039
943;C0943;288,4349976;0,734493971;1,806390047;2,930210114;-7,425169945;328,5159912;11332,5
944;C0944;282,0950012;6,621850014;1,215739965;2,662039995;-14,85999966;462,4389954;11223,7002
945;C0945;300,9639893;1,354159951;-1,99691999;4,641839981;-4,60653019;649,742981;10986,2002
946;C0946;11,30990028;1,18422997;-16,72750092;7,607379913;-2,926249981;758,6300049;10853,2002
947;C0947;246,8009949;3,533499956;-53,33029938;2,517819881;-15,4343996;1021,320007;10690,09961
948;C0948;341,5650024;2,202519894;-12,98600006;2,196640015;-10,62110043;709,4840088;10943,2998
949;C0949;66,80139923;3,533499956;2,483609915;1,593109965;-17,48480034;850,8670044;10810,09961
950;C0950;344,7449951;2,646519899;-25,70540047;5,917059898;-9,764269829;1354,170044;10306,5
951;C0951;266,9869995;4,410699844;-21,96150017;2,947119951;-14,86929989;2125,719971;9537,290039
952;C0952;49,08560181;4,600719929;-34,60010147;9,521960258;-1,803850055;2358,080078;9264,759766
953;C0953;93,81410217;6,949590206;-16,48649979;5,894189835;-3,3036201;4589,819824;7963,870117
954;C0954;156,8009949;3,533499956;-45,29079819;3,087280035;-13,71899986;5280,5;6336,75
955;C0955;188,1300049;4,915309906;-6,669149876;4,682320118;-4,499810219;5067,930176;6554,75
956;C0956;258,6900024;3,54866004;-38,74520111;6,461619854;-10,13689995;5341,459961;6613,419922
957;C0957;274,3989868;3,025749922;-25,55459976;8,61909008;-8,588540077;6794,25;4992,640137
958;C0958;357,2739868;4,871640205;-10,69900036;2,605319977;-14,97280025;7142,330078;4477,459961
959;C0959;11,30990028;2,367449999;-3,736510038;12,47019958;-6,740859985;7389,410156;4241,839844
960;C0960;156,8009949;3,533499956;-39,38010025;11,40380001;-0,803855002;7495,279785;4127,279785
961;C0961;0;5,096680164;-11,71150017;3,10036993;-7,024710178;7549,049805;4062,76001
962;C0962;210,173996;11,40060043;0,996221006;2,041189909;-17,5862999;7445,009766;4186,5
963;C0963;23,49860001;11,49440002;-5,075570107;2,484610081;-16,67860031;7518,600098;4120,330078
964;C0964;261,0270081;4,45897007;-30,18910027;7,017779827;-10,55070019;8152,450195;3478,199951
965;C0965;196,6990051;4,838620186;-3,502530098;6,269219875;-10,58230019;7989,620117;3628,26001
966;C0966;338,1990051;2,500149965;-59,34479904;6,54238987;-2,827260017;8694,290039;2934,620117
967;C0967;263,6600037;2,102440119;-30,66110039;2,074059963;-9,555009842;9290,639648;2346,02002
968;C0968;288,4349976;1,46875;-20,40049934;7,126399994;-2,863290071;9222,969727;2397,580078
969;C0969;243,4349976;3,113300085;-0,910170019;7,062250137;-9,2312603;9186,530273;2442,409912
970;C0970;116,5650024;1,038669944;-81,15299988;0;8,345620155;10570,09961;1044,630005
971;C0971;146,3099976;1,674520016;-28,35589981;0;8,247460365;10167;1486,280029
972;C0972;351,2539978;6,087329865;-24,80579948;5,141689777;-12,6225996;10016,09961;2122,689941
973;C0973;125,538002;1,997339964;-53,30099869;1,800959945;-9,749469757;9726,799805;2825,27002
974;C0974;135;0,656958997;1,359040022;10,45800018;-0,481954008;9693,55957;2337,139893
975;C0975;105,9449997;3,378129959;-46,09880066;2,809499979;-13,49419975;9452,299805;3277,100098
976;C0976;315;0,328489989;-17,46619987;5,086999893;-3,489759922;8621,280273;3458,540039
977;C0977;237,529007;3,025749922;1,478330016;2,856470108;-14,10750008;8140,930176;3888,790039
978;C0978;32,90520096;4,692790031;-13,49870014;7,110340118;-9,892399788;7756,990234;4055,959961
979;C0979;105,2549973;2,646519899;-69,34750366;1,844889998;-10,59300041;7552,939941;4717,009766
980;C0980;189,4620056;2,823519945;-3,594939947;8,517629623;-8,984629631;7532,189941;4497,529785
981;C0981;251,5650024;0,734493971;-23,83139992;10,61219978;-1,382879972;7825,310059;4747,160156
982;C0982;245,5559998;2,804409981;-1,381100059;2,926640034;-13,98789978;8101,140137;4291,5
983;C0983;246,0379944;4,565700054;-24,00989914;4,536779881;-11,90279961;8320,900391;4147,97998
984;C0984;315;0,985383987;-51,39300156;5,312839985;-10,30920029;8961,730469;4439,700195
985;C0985;63,43489838;2,076669931;-38,88499832;6,210680008;-10,22369957;8708,80957;4492,02002
986;C0986;6,340189934;2,102440119;-55,76499939;6,441150188;-2,905240059;8418,200195;4683,819824
987;C0987;30,96380043;1,354159951;-27,83130074;7,418889999;-1,60303998;7991,129883;4981,419922
988;C0988;310,9140015;4,600719929;0,727868021;7,288879871;-2,963809967;7407,089844;5489,430176
989;C0989;258,6900024;1,18422997;-54,32709885;6,81196022;-3,405100107;6320,689941;6909,419922
990;C0990;26,56509972;2,076669931;-40,35770035;11,36310005;-0,021578601;4155,830078;7695,350098
991;C0991;345,4660034;6,451509953;-33,50709915;2,771670103;-15,19460011;4172,459961;7865,509766
992;C0992;83,15720367;5,828479767;-25,7112999;3,339829922;-12,63000011;4133,700195;7956,660156
993;C0993;108,4349976;2,202519894;-36,8465004;10,65550041;-0,343077987;4105,939941;8235,160156
994;C0994;51,34019852;2,971970081;-7,19987011;10,26889992;-7,796539783;4078,179932;8468,44043
995;C0995;245,5559998;2,804409981;-6,859360218;13,41800022;-5,677750111;4130,120117;8347,349609
996;C0996;272,7260132;4,871640205;-13,29100037;4,949339867;-12,46020031;7429,140137;6036,350098
997;C0997;57,09479904;9,323459625;-5,080389977;4,521930218;-13,57619953;7378,870117;6157,709961
998;C0998;125,538002;5,972720146;-6,996500015;2,042759895;-15,7826004;7153,990234;6270,350098
999;C0999;325,6199951;5,332049847;-39,08589935;4,712550163;-12,64540005;7231,299805;6429,930176
1000;C1000;108,4349976;1,46875;-31,00239944;4,598080158;-4,569419861;8566,269531;5144,419922
1001;C1001;45;7,512020111;-18,28100014;4,646940231;-12,83930016;8675,540039;5036,629883
1002;C1002;113,7490005;6,318530083;-10,92650032;4,514870167;-4,785049915;8358,679688;5321,669922
1003;C1003;233,1300049;2,321530104;-20,79680061;1,865329981;-10,38780022;9537,660156;4603,859863
1004;C1004;307,4049988;4,958600044;-37,98059845;6,249300003;-10,99960041;10286,09961;3885,159912
1005;C1005;122,7350006;7,685400009;-10,48219967;2,439820051;-16,18009949;9804,030273;3705,050049
1006;C1006;270;2,321530104;-21,86079979;7,29008007;-1,76928997;9898,089844;3490,370117
1007;C1007;315;5,241230011;-31,74749947;5,540450096;-3,613070011;10713,7998;3708,97998
1008;C1008;225;1,313740015;-54,63460159;7,253129959;-3,08404994;10878,7998;3194,570068
1009;C1009;21,03750038;3,231859922;-8,875559807;4,551430225;-11,77270031;10962,5;2913,189941
1010;C1010;145,7839966;6,987549782;-25,86009979;3,992579937;-12,07390022;9656,290039;4225,200195
1011;C1011;330,5239868;6,113460064;-25,65099907;2,925610065;-14,79349995;11609,09961;3003,469971
1012;C1012;225;0,985383987;-20,54269981;6,608670235;-3,760629892;11458,2998;3367,47998
1013;C1013;263,6600037;4,199240208;-36,30870056;2,604249954;-8,133729935;12276,7002;2249,889893
1014;C1014;333,4349976;2,076669931;-33,05369949;3,169970036;-13,57909966;12234,2998;2165,780029
1015;C1015;188,9730072;4,45897007;-9,860799789;2,400660038;-7,880770206;12481,2002;2635,810059
1016;C1016;318,1799927;5,901050091;-37,93519974;10,73620033;-6,784080029;12239,09961;2412,639893
1017;C1017;278,1300049;8,15678978;-18,0352993;7,368140221;-10,88029957;12489,40039;2394,610107
1018;C1018;178,2640076;7,623459816;-12,77400017;3,918100119;-13,7887001;12253,2998;2781,129883
1019;C1019;288,4349976;0,734493971;-37,35950089;11,10529995;-0,181668997;11889;2329,25
1020;C1020;108,4349976;3,667649984;-32,41680145;12,51889992;-6,015379906;11947,2998;2143,209961
1021;C1021;340,0169983;5,421299934;7,276450157;2,093859911;-16,77440071;11960,2002;1973,719971
1022;C1022;240,9450073;4,77188015;-10,44219971;9,315710068;-1,014940023;12281,2998;1559,650024
1023;C1023;305,5379944;1,997339964;2,286149979;9,870280266;-7,562570095;12245,2002;1463,939941
1024;C1024;33,69010162;1,674520016;1,518039942;10,61320019;-7,200319767;12206,40039;1423,800049
1025;C1025;295,0169983;3,839169979;-10,92529964;8,916970253;-8,763990402;12168,7998;1383,849976
1026;C1026;335,5559998;5,595449924;-20,16329956;2,308049917;-15,63329983;12162,5;1314,930054
1027;C1027;135;0,656958997;-4,631929874;11,35400009;-2,017369986;12084,2998;1171,160034
1028;C1028;180;1,85758996;5,0823102;11,34640026;-0,074262999;11962,7002;1539,890015
1029;C1029;147,529007;3,025749922;3,279619932;2,777230024;-13,54259968;11889,40039;1711,449951
1030;C1030;302,7349854;7,685400009;-55,46250153;11,91569996;-8,177390099;11641,2998;2009,660034
1031;C1031;220,2359924;3,949320078;-42,89220047;8,710940361;-9,28676033;11457,7002;2315,189941
1032;C1032;302,4710083;3,025749922;-0,685397029;9,469929695;-8,112270355;11662,2998;2397,610107
1033;C1033;90;0,929039001;-4,191589832;3,365649939;-6,150680065;12135,7998;1104,5
1034;C1034;75,96379852;1,914720058;-25,03409958;12,13099957;0,208211005;12039,5;1200,819946
1035;C1035;321,3399963;2,971970081;-2,757800102;2,437949896;-15,49050045;11873,09961;1366,97998
1036;C1036;303,6900024;1,674520016;19,09129906;1,603870034;-11,80910015;11163,2998;877,8709717
1037;C1037;33,69010162;1,674520016;-30,13240051;2,19701004;-15,87510014;11831;1292,280029
1038;C1038;243,4349976;1,038669944;-8,458390236;2,516979933;-8,049099922;11432,59961;1356,25
1039;C1039;288,4349976;2,935570002;-25,87540054;10,80410004;-0,329773992;12902,90039;1398,640015
1040;C1040;333,4349976;2,076669931;-16,31970024;9,05618;-0,605957985;13466;1871,359985
1041;C1041;155,5559998;2,804409981;-25,66600037;2,955300093;-14,04920006;13564,5;1012,820007
1042;C1042;90;3,248440027;-62,72050095;8,730730057;-9,269960403;14000;1834,449951
1043;C1043;56,30989838;3,346179962;-29,78339958;9,993490219;-7,95802021;14079,7998;1661,160034
1044;C1044;225;4,262539864;-2,721679926;4,553190231;-12,6942997;14595,5;1405,75
1045;C1045;270;3,248440027;-21,25919914;10,65649986;-0,342583001;12731;508,0249939
1046;C1046;156,8009949;1,768429995;-24,29850006;11,10630035;-1,620120049;12993;245,0110016
1047;C1047;315;2,626110077;-38,35110092;2,015630007;-9,390899658;13269,09961;85,94509888
1048;C1048;209,5780029;9,785869598;0,347268999;2,121099949;-17,23450089;13610,90039;380,9049988
1049;C1049;220,2359924;11,70129967;1,765319943;1,89993;-17,91180038;13516,5;286
1050;C1050;98,13009644;1,642019987;-24,8173008;8,746870041;-1,329970002;13735,7002;528,9169922
1051;C1051;3,366460085;3,949320078;-61,61750031;2,106559992;-16,03660011;13851,40039;486,2099915
1052;C1052;198,4349976;2,935570002;-14,56210041;10,85420036;-6,733699799;14232,2002;438,0889893
1053;C1053;225;8,799489975;-7,510260105;2,135509968;-16,92499924;13931,7998;506,5400085
1054;C1054;212,470993;3,025749922;-26,42580032;8,6457901;-7,865570068;13710;480,0069885
1055;C1055;19,44000053;8,31608963;-13,70240021;3,443639994;-14,51109982;13934,5;721,9959717
1056;C1056;330,2550049;3,740080118;-16,79439926;8,996199608;-8,963029861;14774,5;814,8270264
1057;C1057;250,0169983;5,421299934;-21,15229988;6,621860027;-2,745729923;14722,2998;693,4249878
1058;C1058;54,46229935;1,997339964;-55,11380005;8,376540184;-2,037220001;14130,40039;207,3390045
1059;C1059;125,9100037;8,259110451;-1,474840045;2,973279953;-15,27180004;14282,90039;152,2879944
1060;C1060;48,81409836;4,926169872;-10,08979988;2,782840014;-15,15499973;14382,5;159,2489929
1061;C1061;261,0270081;4,45897007;-24,65819931;5,325799942;-10,99310017;14443,59961;1601,680054
1062;C1062;210,9640045;4,05644989;-35,10509872;6,808070183;-10,22480011;14351,7998;1503,640015
1063;C1063;45;0,328489989;-46,06829834;0;6,506100178;13884,2002;1874,339966
1064;C1064;288,4349976;0,734493971;-12,21949959;4,842619896;-5,026579857;3066,709961;5264,790039
1065;C1065;0;1,393409967;-0,067193203;2,181380033;-9,09869957;2930,600098;5107,870117
1066;C1066;296,5650024;3,113300085;-7,340660095;10,73040009;-6,766260147;2348,429932;4479,600098
1067;C1067;284,0360107;1,914720058;-20,75469971;2,785350084;-7,485720158;1305,25;3724,02002
1068;C1068;270;0,464549989;-4,115369797;1,648519993;-10,78779984;1158,819946;3820,070068
1069;C1069;36,25379944;4,3125;-15,20180035;9,317580223;-1,514129996;129,6629944;2973,159912
1070;C1070;110,5559998;3,962869883;0,0751452;2,472990036;-14,12020016;173,6750031;3137,159912
1071;C1071;92,81559753;13,90649986;-7,004079819;3,158440113;-15,39840031;2243,459961;3298,949951
1072;C1072;186,6329956;9,953980446;-1,557229996;4,46352005;-13,58769989;475,6440125;3742,5
1073;C1073;135;4,915309906;-6,429130077;4,109260082;-11,56089973;275,2590027;3733,830078
1074;C1074;108,4349976;8,026949883;-1,103729963;4,491069794;-12,77600002;215,4329987;3587,25
1075;C1075;119,0550003;18,46479988;-0,193931997;2,503020048;-17,20770073;418,8089905;3802,5
1076;C1076;120,2559967;6,426790237;-0,935975015;3,159929991;-14,81540012;301,2309875;3834,929932
1077;C1077;149,0359955;2,706809998;-0,723251998;2,40989995;-15,06550026;377,5880127;3297,570068
1078;C1078;112,3799973;4,262539864;7,624939919;2,342639923;-16,09160042;182,6860046;3132,659912
1079;C1079;82,875;3,740080118;2,155280113;2,570709944;-15,55360031;121,4950027;3049,610107
1080;C1080;70,55999756;8,31608963;0,309668005;2,597330093;-16,13120079;129,0279999;3074,570068
1081;C1081;59,03620148;5,401599884;-2,874599934;2,963289976;-13,87220001;85,84030151;3031,379883
1082;C1082;26,56509972;1,038669944;-53,89339828;5,061480045;-4,7915802;30,34910011;2959,540039
1083;C1083;29,05459976;9,478460312;-4,131899834;3,700340033;-14,45429993;776,6069946;2900,52002
1084;C1084;36,38430023;10,83310032;-3,258519888;2,661439896;-16,20429993;877,6199951;2946,22998
1085;C1085;19,23069954;10,46049976;-3,941220045;3,102309942;-15,46269989;878,2360229;2903,340088
1086;C1086;59,03620148;6,740799904;-5,010429859;4,187849998;-13,36069965;303,8510132;2348,860107
1087;C1087;85,23639679;5,576369762;-3,620680094;5,669099808;-11,6189003;159,1940002;2347,02002
1088;C1088;45;14,4666996;-0,615664005;4,274670124;-14,18970013;172,5910034;2462,699951
1089;C1089;55,30479813;3,667649984;2,809740067;3,793090105;-5,956739902;103,5790024;2499,899902
1090;C1090;69,22769928;7,166820049;-1,942639947;2,767999887;-15,60470009;149,6100006;1943,420044
1091;C1091;63,43489838;14,24230003;-2,650559902;2,574830055;-16,68670082;305,4760132;1914,25
1092;C1092;34,21569824;6,987549782;1,840299964;2,7316401;-15,61520004;148,2100067;1754,02002
1093;C1093;27,89730072;8,864580154;2,166830063;2,147609949;-16,9878006;195,4530029;1638,089966
1094;C1094;32,00540161;8,697870255;-3,259180069;2,679769993;-15,63659954;171,7039948;1571,160034
1095;C1095;59,6208992;7,760399818;-12,17210007;2,461489916;-16,19149971;341,743988;1532,22998
1096;C1096;-1;0;11,70540047;1,731389999;-9,928190231;889,1849976;1035,810059
1097;C1097;108,4349976;1,46875;-15,14239979;4,676310062;-4,49698019;273,1260071;966,2420044
1098;C1098;168,6900024;1,18422997;6,763110161;2,812180042;-6,46860981;73,24120331;1218,619995
1099;C1099;270;8,757800102;8,410260201;2,741349936;-14,58339977;257,4630127;1275,390015
1100;C1100;11,30990028;1,18422997;24,45669937;1,453549981;-12,14729977;214,6119995;680,3359985
1101;C1101;108,4349976;4,398550034;8,104920387;2,263139963;-8,238459587;548,7119751;693,3950195
1102;C1102;246,8009949;1,768429995;0,042755801;1,873870015;-10,05539989;901,4749756;719,2050171
1103;C1103;251,5650024;0,734493971;-0,975548029;5,64868021;-4,016540051;1188,930054;887,5490112
