OBJECTID;Name;Exposition;Hangneig;LS-Faktor;TWIndex;Woelbung;Pfad_Fluss;Pfad_Dorf
8039;A9008;124,5090027;8,946700096;2,501760006;-8,788949966;-2,118099928;5247,100098;1609
8040;A9009;306,2539978;8,576680183;3,483479977;-14,2802;0,017478701;5139,660156;1576,280029
8041;A9010;323,1300049;4,6354599;3,661089897;-5,740270138;-10,81879997;5301,140137;1700
8042;A9011;192,9949951;6,173999786;2,678280115;-15,01809978;-9,090080261;5462,189941;1889,439941
8043;A9012;0;5,096680164;4,384930134;-13,07859993;-4,67979002;5396,379883;1900,280029
8044;A9013;28,30080032;10,18019962;3,128930092;-15,34280014;1,807999969;6021,799805;2594,469971
8045;A9014;303,6900024;3,346179962;1,615290046;-10,3178997;-14,67730045;5923,950195;2290,610107
8046;A9015;81,86990356;1,642019987;10,25899982;-0,578024983;-4,550320148;5794,089844;1786,800049
8047;A9016;30,25639915;6,426790237;3,887949944;-13,9059;-10,25829983;5464,120117;1455,119995
8048;A9017;153,4349976;2,076669931;9,916910172;-7,998400211;-18,84359932;5832,029785;1823,040039
8049;A9018;-1;0;10,54100037;-0,442429006;-16,14170074;5763,939941;1754,949951
8050;A9019;218,6600037;5,928030014;2,739530087;-7,63888979;-33,77259827;5724,410156;1715,420044
8051;A9020;225;1,970190048;3,023519993;-6,686669827;-0,0596455;5725,100098;1718,359985
8052;A9021;180;0,929039001;14,0223999;-0,141755;-28,84160042;5346,22998;1347,199951
8053;A9022;45;0,985383987;4,396699905;-4,814509869;-12,56719971;5596,509766;1587,51001
8054;A9023;194,0359955;3,82517004;3,459589958;-6,296380043;-2,647109985;5923,819824;1914,819946
8055;A9024;325,3049927;7,305500031;2,42414999;-15,92059994;-1,067790031;6122,549805;2113,560059
8056;A9025;156,8009949;5,291880131;1,691269994;-17,13509941;-13,27939987;4979,470215;970,473999
8057;A9026;127,875;7,894859791;5,996819973;-11,79469967;-6,060329914;3044,889893;2876,820068
8058;A9027;198,4349976;5,127999783;5,634270191;-11,70479965;-8,571430206;2446,25;977,1630249
8059;A9028;88,53119659;8,987460136;2,57487011;-16,33359909;-4,220160007;2355,169922;921,2030029
8060;A9029;62,10269928;4,45897007;4,863210201;-12,43949986;-10,29179955;2289,530029;822,492981
8061;A9030;166,4299927;6,896090031;4,653600216;-13,08530045;-16,61590004;2388,350098;792,0739746
8062;A9031;273,9909973;9,912240028;2,245899916;-16,94210052;1,716420054;2474,719971;828,684021
8063;A9032;248,1990051;7,462709904;3,250930071;-13,45940018;2,262010098;2849,959961;1072,180054
8064;A9033;272,7260132;4,871640205;3,506380081;-13,8348999;-8,686249733;2717,669922;1072,51001
8065;A9034;348,6900024;3,54866004;7,154069901;-2,357990026;-0,649536014;2159,149902;374,4169922
8066;A9035;42,27370071;6,873030186;3,787990093;-14,06099987;-5,877669811;1984,26001;548,9219971
8067;A9036;45;1,313740015;2,296240091;-15,20119953;-16,87039948;2264,050049;559,6229858
8068;A9037;105,2549973;2,646519899;6,671760082;-2,847349882;-67,17769623;2063,850098;281,401001
8069;A9038;337,6199951;4,262539864;3,545880079;-13,83399963;0,824671984;2004,310059;414,8500061
8070;A9039;168,6900024;2,367449999;7,014039993;-2,458039999;-32,49020004;1685,939941;317,151001
8071;A9040;170,3110046;9,571260452;3,432070017;-14,90149975;-11,31739998;2206,76001;427,4429932
8072;A9041;282,6530151;11,50769997;3,020349979;-15,65330029;-5,748579979;2171,679932;464,776001
8073;A9042;188,1300049;1,642019987;3,042500019;-13,09090042;-4,116449833;1754,209961;772,6849976
8074;A9043;101,3099976;2,367449999;10,41689968;-0,549026012;8,830140114;1577,420044;696,5440063
8075;A9044;258,6900024;2,367449999;6,115570068;-9,956939697;1,849979997;1726,089966;887,3369751
8076;A9045;335,5559998;8,36011982;4,923890114;-13,02589989;-3,532799959;1793,77002;1040,030029
8077;A9046;3,814069986;3,487620115;3,679080009;-13,24020004;3,902199984;1403,560059;872,9039917
8078;A9047;85,91439819;12,82240009;2,891040087;-15,99940014;-5,521560192;1718,97998;116,3789978
8079;A9048;25,70999908;6,926710129;4,017169952;-13,50360012;2,621809959;1672,839966;146,9859924
8080;A9049;99,46230316;5,633399963;3,72777009;-13,89039993;-27,00790024;1356,160034;437,6759949
8081;A9050;91,21890259;10,79020023;2,602099895;-16,28100014;-12,81599998;1442,660034;351,9330139
8082;A9051;70,27770233;12,85770035;2,758820057;-16,27029991;7,295710087;1450,22998;390,2449951
8083;A9052;122,0049973;4,374139786;4,44287014;-4,751160145;3,736789942;1196,339966;654,7410278
8084;A9053;243,4349976;1,038669944;4,745170116;-5,027830124;-20,46159935;1182,839966;859,0100098
8085;A9054;171,572998;12,47889996;1,974230051;-17,89760017;4,909739971;1319,51001;1015,950012
8086;A9055;305,5379944;5,972720146;1,978139997;-17,15730095;-36,16659927;1261,410034;1039,97998
8087;A9056;16,92749977;5,566810131;4,64744997;-12,13300037;-45,7765007;1332,449951;1191,810059
8088;A9057;244,9830017;7,644159794;3,944789886;-13,83339977;-13,85179996;1344,310059;1326,030029
8089;A9058;173,6600037;2,102440119;7,390620232;-9,356519699;-23,76269913;2010,189941;1705,51001
8090;A9059;166,7590027;8,059619904;4,506879807;-13,45960045;-21,40279961;1967,25;1662,569946
8091;A9060;171,8699951;14,4666996;3,067430019;-15,95189953;-21,88540077;1955,040039;1649,630005
8092;A9061;243,4349976;10,27630043;3,532840014;-14,68589973;-5,127649784;1868,51001;1563,079956
8093;A9062;249,8419952;18,83799934;2,243860006;-17,6923008;-1,748049974;1856,959961;1548,810059
8094;A9063;330,9450073;4,77188015;8,004440308;-8,25924015;-33,00170135;2218,550049;1906,890015
8095;A9064;188,1300049;4,915309906;4,368919849;-11,98330021;-23,12719917;2322,129883;1983,709961
8096;A9065;82,875;3,740080118;2,371340036;-15,76369953;-31,85700035;2579,889893;1876,140015
8097;A9066;279,0899963;11,60060024;3,23348999;-15,36419964;-12,77709961;2262,179932;1949,959961
8098;A9067;133,2640076;10,71850014;3,858380079;-14,46409988;3,566649914;2466,870117;2150,929932
8099;A9068;149,9309998;5,086190224;4,501749992;-12,87539959;-24,25760078;2160,72998;1848,51001
8100;A9069;33,69010162;6,669690132;3,204750061;-14,89700031;-14,55350018;2164,97998;1852,780029
8101;A9070;98,13009644;6,541309834;3,037019968;-15,09459972;-4,55009985;1894,089966;1582,27002
8102;A9071;60,42219925;9,785869598;3,480449915;-14,84350014;-8,773079872;2083,610107;1771,790039
8103;A9072;49,89910126;11,38710022;2,002279997;-17,68260002;-9,247329712;1985,27002;1673,449951
8104;A9073;122,0049973;8,697870255;10,19299984;-9,20100975;-25,80990028;1437,560059;1247,790039
8105;A9074;227,6629944;13,86349964;2,68817997;-16,50900078;-40,36410141;1381,849976;1176,630005
8106;A9075;235,2039948;16,23940086;2,249429941;-16,76350021;6,526519775;1601,47998;1373,300049
8107;A9076;174,8059998;2,563910007;7,172049999;-2,362519979;-60,2737999;1658,02002;1446,599976
8108;A9077;14,03619957;3,82517004;6,815139771;-10,16679955;-5,128520012;768,6480103;654,8530273
8109;A9078;58,57040024;18,88489914;3,068660021;-16,16950035;-12,58839989;619,6010132;497,4549866
8110;A9079;6,340189934;4,199240208;3,283260107;-14,4843998;-7,636089802;1229,140015;1349,449951
8111;A9080;45;0,328489989;3,768779993;-6,04406023;-67,75720215;1273,150024;1067,540039
8112;A9081;107,526001;9,177009583;2,588170052;-16,23060036;-20,70350075;1734,75;1488,02002
8113;A9082;186,3399963;8,353839874;9,383079529;-9,673480034;-3,683379889;2121,889893;1832,140015
8114;A9083;57,8042984;7,370240211;3,938509941;-13,89850044;-5,920479774;2590,360107;2278,540039
8115;A9084;98,97260284;4,45897007;4,533430099;-12,71710014;-0,598056972;2487,889893;2176,149902
8116;A9085;136,6369934;11,35109997;3,75970006;-14,58539963;-8,85863018;178,8950043;1168,73999
8117;A9086;139,6109924;19,62719917;3,453969955;-15,49050045;-0,515299022;256,5230103;1129,290039
8118;A9087;199,0579987;13,27359962;3,731519938;-14,74160004;-3,292629957;91,99500275;898,7769775
8119;A9088;204,7749939;6,621850014;2,871710062;-15,54240036;-8,741439819;440,7520142;1192
8120;A9089;75,06860352;14,13020039;3,569760084;-15,12269974;-12,49530029;522,6950073;1302,780029
8121;A9090;125,538002;5,972720146;4,235079765;-13,40429974;-0,992609024;744,6859741;1322,569946
8122;A9091;189,4620056;11,15989971;3,354870081;-15,11229992;-5,898429871;659,5529785;1285,969971
8123;A9092;177,2740021;4,871640205;4,70238018;-12,30930042;-32,07699966;394,8349915;1614,609985
8124;A9093;35,53770065;1,997339964;6,701039791;-9,15196991;-6,904789925;524,3330078;1513,130005
8125;A9094;139,7640076;11,70129967;3,746959925;-14,4939003;-12,76609993;673,9749756;1645,26001
8126;A9095;262,4049988;6,995110035;3,567189932;-14,25030041;-20,00230026;946,2739868;1535,359985
8127;A9096;98,13009644;17,50169945;2,800420046;-16,31850052;-2,9375;928,223999;1578,25
8128;A9097;239,0359955;2,706809998;5,534959793;-11,25990009;-11,22599983;796,2780151;1345,050049
8129;A9098;318,3659973;5,576369762;5,182899952;-12,20049953;-21,89319992;474,9790039;1797,48999
8130;A9099;124,5090027;8,946700096;2,165210009;-17,16519928;2,401789904;315,2399902;1833,040039
8131;A9100;269,0910034;14,32909966;2,691289902;-16,48929977;-5,196360111;213,9949951;1583,780029
8132;A9101;101,3099976;3,54866004;6,292469978;-2,999629974;-33,18590164;4337,419922;1164,550049
8133;A9102;287,9490051;16,83390045;1,625169992;-19,31920052;-44,37559891;4001,379883;1327,109985
8134;A9103;26,56509972;3,113300085;4,084559917;-12,91020012;-1,549520016;3084,679932;2071,370117
8135;A9104;209,0549927;2,390079975;3,244019985;-8,275279999;-45,98720169;2856,590088;2076,350098
8136;A9105;93,36650085;3,949320078;7,157299995;-10,24030018;-6,510630131;3034,429932;1793,51001
8137;A9106;284,0360107;1,914720058;6,579649925;-2,798870087;-22,64909935;2942,409912;1796,310059
8138;A9107;260,8380127;7,254730225;2,079430103;-16,80900002;6,487440109;2851,330078;1808,560059
8139;A9108;69,44400024;11,74050045;3,155800104;-15,51410007;-6,749090195;2484,129883;1934,410034
8140;A9109;115,2529984;13,36400032;2,25387001;-17,32589912;-1,238019943;2383,26001;1918,430054
8141;A9110;270;8,757800102;2,701459885;-15,64179993;-3,274189949;2118;1942,050049
8142;A9111;90;0,464549989;7,388420105;-8,664999962;-20,96800041;1985,209961;1809,689941
8143;A9112;83,65979767;8,353839874;9,200380325;-8,664329529;-18,06920052;1556,209961;1380,880005
8144;A9113;201,8009949;7,462709904;2,958580017;-15,27180004;-7,596119881;1756,390015;1581,060059
8145;A9114;53,13010025;6,934350014;3,118690014;-14,74030018;9,175550461;1409,890015;1234,560059
8146;A9115;120,9639969;1,354159951;0;8,3917799;1,418040037;1159,400024;984,0689697
8147;A9116;130,0299988;7,540040016;1,950999975;-17,27809906;0,271028996;1257,719971;1082,380005
8148;A9117;167,0050049;3,095989943;11,0532999;-7,735439777;-1,978659987;1346,890015;1172,26001
8149;A9118;294,4440002;2,804409981;2,038579941;-16,2553997;11,51980019;1442,47998;1267,170044
8150;A9119;180;0,929039001;4,437479973;-5,881659985;-0,921461999;1569,160034;1513,01001
8151;A9120;246,8009949;7,04031992;3,897340059;-12,55480003;-38,13349915;1184,780029;975,5900269
8152;A9121;102,9950027;3,095989943;6,765950203;-10,71500015;-20,09269905;586,3920288;345,1130066
8153;A9122;192,0950012;6,621850014;3,357769966;-14,5649004;-1,778740048;310,7890015;257,1820068
8154;A9123;53,13010025;4,6354599;2,050270081;-9,556779861;-15,10669994;903,78302;701,8309937
8155;A9124;310,9140015;4,600719929;2,796849966;-7,071010113;5,927130222;866,7940063;691,1879883
8156;A9125;71,56500244;1,46875;2,595690012;-8,312649727;-25,51910019;781,3170166;605,3579712
8157;A9126;288,4349976;2,202519894;1,842620015;-16,70590019;1,460999966;673,059021;984,6530151
8158;A9127;135;6,216869831;3,465150118;-14,42590046;13,5593996;745,0609741;1040,099976
8159;A9128;40,2364006;3,949320078;4,333340168;-12,61530018;1,149670005;844,7600098;1028,829956
8160;A9129;12,52880001;4,275080204;3,578239918;-14,08209991;-12,95400047;812,9039917;1143,780029
8161;A9130;40,2364006;3,949320078;4,538650036;-12,71030045;-5,643640041;983,6350098;1187,97998
8162;A9131;90;3,248440027;3,786710024;-11,99450016;-47,38679886;959,1749878;1254,609985
8163;A9132;280,3049927;10,27630043;3,481580019;-14,32919979;3,871779919;1087,619995;1382,839966
8164;A9133;113,7490005;6,318530083;3,909349918;-5,507080078;-6,593259811;1215,119995;1385,319946
8165;A9134;330,5239868;6,113460064;4,023970127;-5,362589836;-0,145224005;1209,310059;1433,609985
8166;A9135;84,80560303;2,563910007;4,497139931;-11,83059978;-13,57769966;1490,349976;1652,550049
8167;A9136;18,43490028;1,46875;2,822949886;-7,018750191;-34,33720016;1532,800049;1659,839966
8168;A9137;225;2,626110077;4,413730145;-4,842589855;-15,41880035;1647,290039;1776,060059
8169;A9138;101,3099976;1,18422997;12,64990044;-0,684469998;-2,499739885;1642,280029;2037,359985
8170;A9139;66,80139923;5,291880131;3,500839949;-12,39529991;-10,52359962;1531,23999;1894,560059
8171;A9140;26,56509972;8,252759933;3,59803009;-13,54360008;-13,8281002;1190,530029;1726,910034
8172;A9141;95,19439697;5,117579937;3,892100096;-5,471439838;-17,59199905;968,1469727;1529,099976
8173;A9142;48,57630157;5,251399994;12,22229958;0,308661014;-18,91180038;1493,209961;2059,419922
8174;A9143;186,0090027;8,805430412;2,156169891;-17,13069916;-6,195610046;1597,199951;2173,75
8175;A9144;226,9750061;9,445469856;3,753400087;-14,3441;-16,48530006;1788,569946;2201,889893
8176;A9145;345,4660034;6,451509953;3,49416995;-13,5571003;-8,220279694;2371,889893;1346,119995
8177;A9146;90;6,017069817;6,444300175;-10,76410007;-6,404349804;2472,51001;1157,339966
8178;A9147;176,6340027;3,949320078;6,758900166;-10,55539989;-13,05370045;2472,040039;1203,939941
8179;A9148;139,3990021;4,275080204;5,956639767;-11,02369976;-12,09210014;2469,73999;1277,319946
8180;A9149;48,57630157;5,251399994;6,673860073;-10,32359982;-1,783229947;2532,780029;1098,040039
8181;A9150;45;5,241230011;6,027830124;-10,96430016;-5,064680099;2526,300049;1446,5
8182;A9151;13,17259979;11,07229996;3,224420071;-15,37819958;17,47660065;2764,77002;1217,670044
8183;A9152;0;3,711280107;6,413209915;-10,78909969;-52,67850113;3095,129883;904,3060303
8184;A9153;239,0359955;4,05644989;5,126070023;-11,64430046;-2,514569998;2772,75;1450,23999
8185;A9154;83,48020172;15,94099998;2,170350075;-17,69330025;-1,542510033;2955,27002;1379,02002
8186;A9155;332,1029968;8,864580154;2,55618;-15,81550026;4,536129951;3308,5;1565,380005
8187;A9156;154,9830017;3,839169979;4,685659885;-11,27980042;-5,442130089;3514,639893;1312,380005
8188;A9157;41,18590164;4,926169872;3,823060036;-5,523819923;-56,12189865;3837,110107;1028,300049
8189;A9158;81,86990356;3,281349897;5,845510006;-10,93410015;-3,589859962;4121,180176;739,3040161
8190;A9159;97,125;3,740080118;5,861229897;-11,20950031;-19,87350082;3978,439941;916,9619751
8191;A9160;125,9100037;8,259110451;3,294329882;-14,92459965;-2,373680115;2866,189941;765,3259888
8192;A9161;50,35580063;10,44079971;4,263420105;-13,8409996;-9,968359947;3154,610107;604,5440063
8193;A9162;83,65979767;6,284830093;3,500050068;-14,19260025;0,262816995;2768,209961;862,5880127
8194;A9163;123,6900024;1,674520016;5,574250221;-10,06210041;-9,447999954;2954,149902;838,4879761
8195;A9164;60,25510025;3,740080118;1,966369987;-16,66519928;-9,160260201;3145,719971;819,8369751
8196;A9165;104,0360031;1,914720058;1,844110012;-16,4095993;-11,35509968;3309,72998;653,3150024
8197;A9166;345,9639893;7,616539955;8,1645298;-9,549750328;-47,58029938;2822,399902;1191,349976
8198;A9167;5,194429874;5,117579937;6,324389935;-11,38869953;-40,37260056;3017,02002;1182,160034
8199;A9168;183,3659973;3,949320078;6,132480145;-10,74600029;9,46833992;3099,530029;1037,380005
8200;A9169;246,8009949;1,768429995;0;6,339379787;-35,42969894;2993,610107;1196,880005
8201;A9170;315;0,985383987;4,612989902;-12,06060028;-34,04380035;3364,850098;1028,560059
8202;A9171;39,47249985;10,12419987;2,498049974;-16,57640076;-9,443530083;3016,320068;1325,660034
8203;A9172;15,94540024;6,732940197;5,574200153;-12,05830002;-7,369689941;2754,51001;1442,199951
8204;A9173;272,7260132;4,871640205;4,69396019;-12,56159973;-1,171759963;2168,919922;1812,709961
8205;A9174;75,46549988;12,74339962;3,025579929;-15,80879974;-1,466199994;2747,439941;1653,050049
8206;A9175;82,875;18,09989929;2,540600061;-17,00860023;1,233610034;2552,070068;1763,170044
8207;A9176;102,3809967;9,657719612;2,4103899;-16,58869934;-11,37290001;1678,52002;1605,099976
8208;A9177;48,01279831;6,225409985;2,576009989;-16,07099915;-11,28779984;1919,97998;1734,22998
8209;A9178;120,1740036;11,40060043;2,380470037;-16,74279976;2,544339895;1862,109985;1698,849976
8210;A9179;118,7399979;8,15678978;5,005970001;-12,58650017;-6,715960026;1739,780029;1564,26001
8211;A9180;266,6340027;3,949320078;2,045530081;-16,47130013;-36,8382988;1718,660034;1526,540039
8212;A9181;189,4620056;5,633399963;6,124139786;-3,157589912;-26,35580063;1290,060059;1381,609985
8213;A9182;285,9450073;6,732940197;4,497019768;-12,53339958;-0,900071025;1053,969971;1031,859985
8214;A9183;180;1,393409967;6,675519943;-9,172329903;-24,98480034;1014,099976;796,8770142
8215;A9184;49,7635994;7,861470222;2,202879906;-16,61930084;-14,37300014;709,2849731;817,572998
8216;A9185;186,3399963;4,199240208;5,057700157;-11,94680023;-1,772429943;588,4920044;705,0170288
8217;A9186;108,4349976;0,734493971;7,631420135;-2,051860094;-16,4647007;305,8680115;784,8829956
8218;A9187;76,86599731;14,02420044;2,662090063;-16,58959961;0,918798983;342,2229919;942,8939819
8219;A9188;106,3899994;8,17607975;3,208280087;-14,94489956;-5,128280163;354,3320007;1255,52002
8220;A9189;164,7449951;10,47529984;4,191249847;-14,01519966;-1,062630057;220,8370056;1273,339966
8221;A9190;277,4309998;5,371900082;6,359419823;-11,04440022;-3,721760035;426,4559937;1381,339966
8222;A9191;255,2559967;4,55396986;6,556570053;-10,35949993;6,018630028;333,4840088;1234,569946
8223;A9192;190,9230042;13,24330044;3,314519882;-15,33409977;-4,761000156;628,6630249;1478,73999
8224;A9193;208,7400055;8,15678978;3,456180096;-14,61610031;-3,437750101;573,7810059;1534,969971
8225;A9194;189,4620056;5,633399963;4,43309021;-12,84860039;-5,275410175;775,4069824;1536,709961
8226;A9195;180;4,6354599;3,728110075;-13,71450043;-0,692641973;1050,219971;1648,75
8227;A9196;247,1089935;11,20119953;3,371769905;-14,96440029;7,123360157;1471,150024;1806,98999
8228;A9197;352,875;7,448560238;4,904459953;-12,65999985;4,645390034;1707,050049;2005,810059
8229;A9198;225;4,262539864;5,869130135;-11,3125;-13,37530041;1821,140015;2182,600098
8230;A9199;102,2649994;5,450719833;3,421499968;-14,31910038;1,191159964;1870,98999;2301,870117
8231;A9200;11,68939972;13,50199986;2,803349972;-16,22850037;-0,483040005;1220,52002;1848,530029
8232;A9201;101,3099976;8,233659744;3,510469913;-14,34259987;-0,275213987;698,4650269;1263,640015
8233;A9202;108,4349976;9,461979866;3,291960001;-15,08419991;6,0271101;670,6619873;1227,560059
8234;A9203;160,7100067;9,748680115;4,596899986;-13,32199955;-5,217939854;583,2210083;1102,170044
8235;A9204;254,4759979;8,613229752;5,905610085;-11,98849964;-20,87700081;688,5709839;1586,369995
8236;A9205;87,87889862;6,25094986;5,145639896;-11,8579998;-43,45000076;336,8980103;1166,430054
8237;A9206;212,9049988;9,323459625;3,126679897;-15,25119972;0,444222003;610,6430054;1427,650024
8238;A9207;168,6900024;5,901050091;4,750649929;-12,02190018;-7,13176012;414,0400085;1492,810059
8239;A9208;57,09479904;4,692790031;1,860059977;-9,967700005;-9,790969849;103,8799973;1319,48999
8240;A9209;26,56509972;2,076669931;1,769410014;-10,52670002;2,163350105;203,9329987;1460,73999
8241;A9210;167,0050049;3,095989943;6,152699947;-9,577750206;-3,220079899;302,4570007;1312,98999
8242;A9211;21,80139923;12,31540012;2,949650049;-15,89000034;-1,451709986;257,9859924;1127,719971
8243;A9212;15,4993;26,59429932;2,58494997;-17,3682003;2,276299953;221,8130035;723,2479858
8244;A9213;97,63330078;21,64119911;3,517719984;-15,57730007;-8,542059898;815,8779907;692,2030029
8245;A9214;169,2160034;9,833459854;3,618390083;-14,63720036;27,96299934;2772,26001;2318,22998
8246;A9215;347,7349854;5,450719833;4,904160023;-12,1583004;-17,36359978;3810,120117;1120,589966
8247;A9216;339,9049988;10,03689957;5,008570194;-12,89529991;-12,43449974;2869,75;1754,390015
8248;A9217;3,366460085;3,949320078;7,146399975;-8,826820374;-28,53899956;3249,98999;1873,680054
8249;A9218;332,6499939;7,540040016;8,352190018;-10,08269978;-13,87090015;3557,790039;1889,890015
8250;A9219;25,01689911;3,839169979;6,568620205;-2,801959991;-2,02835989;3679,280029;1880,01001
8251;A9220;90;3,711280107;9,237130165;-8,239709854;-22,21229935;3792,540039;1818,01001
8252;A9221;34,38029861;5,332049847;3,105230093;-14,03709984;-0,291397005;3576,459961;1769,420044
8253;A9222;233,1300049;11,45880032;3,695869923;-14,73869991;7,85379982;3840,550049;1348,72998
8254;A9223;345,9639893;7,616539955;3,670550108;-14,27180004;-4,683579922;4572,029785;250,6710052
8255;A9224;116,5650024;4,147890091;4,75135994;-10,87160015;-9,513879776;3422,419922;1406,660034
8256;A9225;233,427002;8,894000053;3,48883009;-14,74860001;-0,583274007;3576,379883;1244,97998
8257;A9226;153,4349976;8,252759933;4,581049919;-13,24680042;-0,573446989;2994,01001;1271,319946
8258;A9227;352,5690002;5,371900082;7,045949936;-10,00020027;-40,65219879;3225;1603,52002
8259;A9228;275,9060059;6,740799904;3,906209946;-13,80850029;-0,989874005;3472,689941;1360,459961
8260;A9229;150,2550049;3,740080118;4,456709862;-12,47500038;-8,34469986;3667,800049;1302,920044
8261;A9230;324,4620056;7,941349983;1,793009996;-18,03160095;-13,77540016;3906,600098;1064,77002
8262;A9231;98,13009644;6,541309834;1,682469964;-16,05789948;-0,629894018;3519,949951;1263,540039
8263;A9232;107,2409973;7,0177598;3,743079901;-14,0958004;4,21295023;3393,870117;1376,439941
8264;A9233;236,3099976;1,674520016;3,589829922;-13,0781002;-13,09889984;3330,939941;1308,390015
8265;A9234;168,6900024;2,367449999;2,337349892;-7,962560177;-25,97089958;3191,800049;1169,280029
8266;A9235;45;0,985383987;1,915480018;-16,10560036;-5,349870205;3106;1083,469971
8267;A9236;0;8,303460121;2,441519976;-16,39719963;-31,99950027;3174,52002;1234,02002
8268;A9237;46,14580154;15,99880028;2,107439995;-17,88839912;5,4198699;3192,090088;1407,810059
8269;A9238;55,88550186;8,631440163;2,832499981;-15,31449986;-51,0644989;3213,040039;1505,400024
8270;A9239;100,3050003;5,17979002;3,295099974;-14,64859962;-25,35630035;2939,060059;1141,910034
8271;A9240;47,72629929;6,873030186;5,815279961;-11,59290028;-3,149280071;2887,050049;1013,099976
8272;A9241;348,6900024;4,726850033;3,945899963;-13,2166996;22,02029991;2735,600098;842,2210083
8273;A9242;104,0360031;3,82517004;4,509009838;-12,92739964;4,889009953;2655,580078;950,210022
8274;A9243;1,789909959;14,55200005;3,172930002;-15,66609955;2,717060089;2681,689941;1248,51001
8275;A9244;90;3,711280107;6,185460091;-9,545450211;-48,37220001;2314,560059;1781,650024
8276;A9245;88,53119659;8,987460136;2,391279936;-16,65060043;-1,862390041;2371,840088;1906,329956
8277;A9246;112,0680008;9,194040298;4,391990185;-13,51480007;-6,39756012;2391,959961;2014,75
8278;A9247;45;10,71370029;2,365040064;-16,72380066;-8,847410202;2324,219971;1898,829956
8279;A9248;183,8139954;13,70049953;2,59987998;-16,59880066;-0,782024026;3002,899902;1870,550049
8280;A9249;303,6900024;5,012159824;4,097980022;-13,5156002;-5,699779987;2642,830078;2162,030029
8281;A9250;118,3010025;3,425489902;4,2541399;-12,22729969;-12,56949997;2259,060059;1968,75
8282;A9251;195,2550049;2,646519899;6,170390129;-10,71720028;-24,00079918;1942,959961;1688,910034
8283;A9252;61,69919968;3,425489902;3,915369987;-13,25549984;-11,45119953;1795,75;1525,199951
8284;A9253;147,529007;6,03470993;4,518539906;-12,9684;2,879100084;1880,25;1479,060059
8285;A9254;284,0360107;5,72713995;1,916869998;-17,02000046;-9,034310341;1692,880005;1266,579956
8286;A9255;93,81410217;6,949590206;2,839560032;-15,39249992;4,790410042;1613,369995;1261,339966
8287;A9256;50,85599899;12,66790009;2,707159996;-16,23579979;-6,871650219;1661,319946;1425,150024
8288;A9257;118,3010025;3,425489902;2,915529966;-14,11740017;-16,60390091;2008,849976;1582,680054
8289;A9258;154,654007;9,673839569;2,295320034;-16,92490005;2,280960083;1996,48999;1570,319946
8290;A9259;142,4309998;7,574910164;6,470749855;-11,18519974;-36,83679962;2137,689941;1711,52002
8291;A9260;45;8,799489975;3,750339985;-14,02890015;-13,56169987;2536,580078;1077,030029
8292;A9261;25,82099915;7,947969913;3,353899956;-14,75889969;-6,613900185;2110,159912;1151,150024
8293;A9262;190,0079956;4,003250122;3,461659908;-12,45390034;-10,53849983;2195,649902;1115,439941
8294;A9263;167,470993;4,275080204;3,9207201;-11,82979965;-0,932015002;2039,969971;1031,109985
8295;A9264;274,8989868;8,105119705;8,821419716;-9,569310188;-63,19419861;1310,699951;884,2969971
8296;A9265;86,49649811;11,25599957;3,085959911;-15,51970005;-6,611579895;1319,099976;940,072998
8297;A9266;164,0549927;3,378129959;1,994879961;-16,30960083;-0,605879009;1054,329956;652,4799805
8298;A9267;71,56500244;0,734493971;6,470689774;-3,952460051;-11,97189999;1031,589966;604,8599854
8299;A9268;299,0549927;4,77188015;5,572370052;-11,6843996;-6,57171011;1095,880005;667,2739868
8300;A9269;307,875;5,28178978;4,729249954;-12,50570011;-21,36450005;1072,619995;643,9000244
8301;A9270;248,1990051;9,907010078;2,965159893;-15,66399956;1,622879982;1206,599976;779,40802
8302;A9271;101,3099976;2,367449999;1,601259947;-17,00279999;11,0571003;1546,839966;1118,119995
8303;A9272;148,6269989;11,01650047;2,426009893;-16,73579979;-0,224094003;1596,880005;1168,160034
8304;A9273;156,0379944;13,47229958;2,48781991;-16,83209991;-0,775974989;1573,439941;1144,709961
8305;A9274;36,86989975;11,45880032;2,267030001;-17,00629997;2,543639898;1406,359985;1062,98999
8306;A9275;109,4400024;8,31608963;3,096810102;-15,15769958;-7,161330223;1474,73999;1046,02002
8307;A9276;95,19439697;2,563910007;4,446050167;-11,89360046;-11,95470047;1513,199951;1084,47998
8308;A9277;37,875;2,646519899;4,669109821;-12,11250019;-11,11849976;1553,02002;1125,97998
8309;A9278;88,02510071;6,709290028;2,126559973;-16,97139931;-1,824820042;1900,560059;935,0170288
8310;A9279;294,4440002;2,804409981;9,471579552;-8,225740433;-11,78610039;1835,790039;862,2299805
8311;A9280;135;0,328489989;5,793550014;-4,29817009;-4,14331007;2862,969971;840,8319702
8312;A9281;39,14400101;12,66790009;1,940070033;-18,0496006;8,430290222;3027,929932;1005,73999
8313;A9282;159,4440002;3,962869883;9,317950249;-8,542240143;2,697629929;2830,790039;808,1900024
8314;A9283;225;1,313740015;8,096899986;-8,541950226;-50,55170059;2618,409912;595,8120117
8315;A9284;251,5650024;4,398550034;3,052930117;-14,58150005;-8,781439781;2599,409912;576,3859863
8316;A9285;135;0,656958997;6,203450203;-3,082129955;-0,779824972;3674,780029;1128,069946
